SourceFile,ExifToolVersion,FileName,Directory,FileSize,FileModifyDate,FileAccessDate,FileCreateDate,FilePermissions,FileType,FileTypeExtension,MIMEType,ExifByteOrder,ImageDescription,Make,Model,Orientation,XResolution,YResolution,ResolutionUnit,Software,ModifyDate,YCbCrPositioning,ExposureTime,FNumber,ExposureProgram,ISO,ExifVersion,DateTimeOriginal,CreateDate,ComponentsConfiguration,CompressedBitsPerPixel,ShutterSpeedValue,ApertureValue,ExposureCompensation,MaxApertureValue,SubjectDistance,MeteringMode,LightSource,Flash,FocalLength,SpeedX,SpeedY,SpeedZ,Pitch,Yaw,Roll,CameraPitch,CameraYaw,CameraRoll,FlashpixVersion,ColorSpace,ExifImageWidth,ExifImageHeight,InteropIndex,InteropVersion,ExposureIndex,FileSource,SceneType,CustomRendered,ExposureMode,WhiteBalance,DigitalZoomRatio,FocalLengthIn35mmFormat,SceneCaptureType,GainControl,Contrast,Saturation,Sharpness,DeviceSettingDescription,SubjectDistanceRange,GPSVersionID,GPSLatitudeRef,GPSLatitude,GPSLongitudeRef,GPSLongitude,GPSAltitudeRef,GPSAltitude,XPComment,XPKeywords,SerialNumber,Compression,ThumbnailOffset,ThumbnailLength,About,Format,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,Version,HasSettings,HasCrop,AlreadyApplied,MPFVersion,NumberOfImages,MPImageFlags,MPImageFormat,MPImageType,MPImageLength,MPImageStart,DependentImage1EntryNumber,DependentImage2EntryNumber,ImageUIDList,TotalFrames,ImageWidth,ImageHeight,EncodingProcess,BitsPerSample,ColorComponents,YCbCrSubSampling,Aperture,GPSPosition,ImageSize,PreviewImage,Megapixels,ScaleFactor35efl,ShutterSpeed,ThumbnailImage,CircleOfConfusion,FOV,FocalLength35efl,HyperfocalDistance,LightValue,ImageDescription,jpg_name
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0794_offnadir65.jpg,10.49,dji_0794_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.8 MB,2021:04:29 15:14:44-06:00,2022:03:06 01:00:15-07:00,2021:08:24 22:15:36-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0794.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:14:44,Centered,1/1099,2.8,Program AE,100,230,2021:04:29 14:14:27,2021:04:29 14:14:27,"-, Cr, Cb, Y",3.163497333,1/1098,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0.1,5.3,-0.2,-9.4,89.7,0.4,-65,89,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143272 N,West,116.737020 W,Above Sea Level,1569 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7732,DJI Meta Data,image/jpeg,1569.03,20.9,0,89,-65,0.4,89.7,-9.4,0.1,5.3,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),279640,4803298,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143272 N, 116.737020 W",4000x3000,"(Binary data 279640 bytes, use -b option to extract)",12,5.5,1/1099,"(Binary data 7732 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.1,DCIM,DJI_0794.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0795_offnadir65.jpg,10.49,dji_0795_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:14:48-06:00,2022:03:05 23:56:34-07:00,2021:08:24 22:15:36-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0795.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:14:47,Centered,1/1075,2.8,Program AE,100,230,2021:04:29 14:14:31,2021:04:29 14:14:31,"-, Cr, Cb, Y",3.397571333,1/1075,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,-0.1,4.9,-0.2,-11.1,89.7,0.2,-65,89.4,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143274 N,West,116.736773 W,Above Sea Level,1569.7 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8456,DJI Meta Data,image/jpeg,1569.73,21.6,0,89.4,-65,0.2,89.7,-11.1,-0.1,4.9,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),307643,5155133,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143274 N, 116.736773 W",4000x3000,"(Binary data 307643 bytes, use -b option to extract)",12,5.5,1/1075,"(Binary data 8456 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0795.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0796_offnadir65.jpg,10.49,dji_0796_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:14:52-06:00,2022:03:06 01:00:09-07:00,2021:08:24 22:15:37-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0796.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:14:51,Centered,1/1053,2.8,Program AE,100,230,2021:04:29 14:14:34,2021:04:29 14:14:34,"-, Cr, Cb, Y",3.399952,1/1052,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5,-0.2,-9.4,90.1,0.1,-65,89.6,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143273 N,West,116.736650 W,Above Sea Level,1570 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8337,DJI Meta Data,image/jpeg,1570.03,21.9,0,89.6,-65,0.1,90.1,-9.4,0,5,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),308204,5158585,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143273 N, 116.736650 W",4000x3000,"(Binary data 308204 bytes, use -b option to extract)",12,5.5,1/1053,"(Binary data 8337 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0796.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0797_offnadir65.jpg,10.49,dji_0797_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:14:55-06:00,2022:03:06 06:09:08-07:00,2021:08:24 22:15:37-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0797.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:14:54,Centered,1/1081,2.8,Program AE,100,230,2021:04:29 14:14:36,2021:04:29 14:14:36,"-, Cr, Cb, Y",3.385487333,1/1081,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5,-0.1,-10.5,89.8,1,-65,89.8,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143274 N,West,116.736468 W,Above Sea Level,1570.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8176,DJI Meta Data,image/jpeg,1570.63,22.5,0,89.8,-65,1,89.8,-10.5,0,5,-0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),303366,5136727,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143274 N, 116.736468 W",4000x3000,"(Binary data 303366 bytes, use -b option to extract)",12,5.5,1/1081,"(Binary data 8176 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0797.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0798_offnadir65.jpg,10.49,dji_0798_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.3 MB,2021:04:29 15:14:59-06:00,2022:03:05 23:56:53-07:00,2021:08:24 22:15:38-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0798.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:14:58,Centered,1/1025,2.8,Program AE,100,230,2021:04:29 14:14:38,2021:04:29 14:14:38,"-, Cr, Cb, Y",3.432078,1/1024,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5,-0.2,-11.5,89.8,1.9,-65,89.8,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143274 N,West,116.736346 W,Above Sea Level,1571.1 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8396,DJI Meta Data,image/jpeg,1571.13,23,0,89.8,-65,1.9,89.8,-11.5,0,5,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),308797,5206833,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143274 N, 116.736346 W",4000x3000,"(Binary data 308797 bytes, use -b option to extract)",12,5.5,1/1025,"(Binary data 8396 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0798.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0799_offnadir65.jpg,10.49,dji_0799_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:15:02-06:00,2022:03:05 23:57:01-07:00,2021:08:24 22:15:39-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0799.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:01,Centered,1/1025,2.8,Program AE,100,230,2021:04:29 14:14:40,2021:04:29 14:14:40,"-, Cr, Cb, Y",3.417297333,1/1024,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,-0.1,4.9,-0.2,-12.8,89.8,1.3,-65,89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143274 N,West,116.736225 W,Above Sea Level,1571.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8394,DJI Meta Data,image/jpeg,1571.63,23.5,0,89.9,-65,1.3,89.8,-12.8,-0.1,4.9,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),307391,5184660,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143274 N, 116.736225 W",4000x3000,"(Binary data 307391 bytes, use -b option to extract)",12,5.5,1/1025,"(Binary data 8394 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0799.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0800_offnadir65.jpg,10.49,dji_0800_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.3 MB,2021:04:29 15:15:06-06:00,2022:03:05 23:56:44-07:00,2021:08:24 22:15:39-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0800.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:05,Centered,1/997,2.8,Program AE,100,230,2021:04:29 14:14:42,2021:04:29 14:14:42,"-, Cr, Cb, Y",3.436560667,1/996,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5.1,-0.1,-11.3,90,2.3,-65,90,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143274 N,West,116.736102 W,Above Sea Level,1571.9 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8558,DJI Meta Data,image/jpeg,1571.93,23.8,0,90,-65,2.3,90,-11.3,0,5.1,-0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),310492,5213719,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143274 N, 116.736102 W",4000x3000,"(Binary data 310492 bytes, use -b option to extract)",12,5.5,1/997,"(Binary data 8558 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0800.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0801_offnadir65.jpg,10.49,dji_0801_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.8 MB,2021:04:29 15:15:10-06:00,2022:03:06 01:00:28-07:00,2021:08:24 22:15:40-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0801.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:09,Centered,1/997,2.8,Program AE,100,230,2021:04:29 14:14:47,2021:04:29 14:14:47,"-, Cr, Cb, Y",3.16365,1/996,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,-0.1,5,-0.2,-10.1,89.8,-0.9,-65,90,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143272 N,West,116.735792 W,Above Sea Level,1572.7 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7921,DJI Meta Data,image/jpeg,1572.73,24.6,0,90,-65,-0.9,89.8,-10.1,-0.1,5,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),279428,4803716,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143272 N, 116.735792 W",4000x3000,"(Binary data 279428 bytes, use -b option to extract)",12,5.5,1/997,"(Binary data 7921 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0801.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0802_offnadir65.jpg,10.49,dji_0802_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:15:13-06:00,2022:03:06 01:00:25-07:00,2021:08:24 22:15:41-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0802.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:12,Centered,1/1025,2.8,Program AE,100,230,2021:04:29 14:14:49,2021:04:29 14:14:49,"-, Cr, Cb, Y",3.430976667,1/1024,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,4.9,-0.2,-9.6,89.9,0.7,-65,90,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143272 N,West,116.735669 W,Above Sea Level,1573.1 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7922,DJI Meta Data,image/jpeg,1573.13,25,0,90,-65,0.7,89.9,-9.6,0,4.9,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),279102,5204707,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143272 N, 116.735669 W",4000x3000,"(Binary data 279102 bytes, use -b option to extract)",12,5.5,1/1025,"(Binary data 7922 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0802.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0803_offnadir65.jpg,10.49,dji_0803_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.1 MB,2021:04:29 15:15:17-06:00,2022:03:05 23:57:27-07:00,2021:08:24 22:15:41-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0803.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:15,Centered,1/1053,2.8,Program AE,100,230,2021:04:29 14:14:51,2021:04:29 14:14:51,"-, Cr, Cb, Y",3.374901333,1/1052,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,-0.1,5,-0.2,-8.7,89.7,-0.7,-65,90,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143273 N,West,116.735546 W,Above Sea Level,1573.5 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7861,DJI Meta Data,image/jpeg,1573.53,25.4,0,90,-65,-0.7,89.7,-8.7,-0.1,5,-0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),276269,5120533,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143273 N, 116.735546 W",4000x3000,"(Binary data 276269 bytes, use -b option to extract)",12,5.5,1/1053,"(Binary data 7861 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0803.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0804_offnadir65.jpg,10.49,dji_0804_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:15:20-06:00,2022:03:06 01:00:30-07:00,2021:08:24 22:15:42-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0804.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:20,Centered,1/1142,2.8,Program AE,100,230,2021:04:29 14:14:57,2021:04:29 14:14:57,"-, Cr, Cb, Y",3.207692,1/1141,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5,-0.1,-11.2,89.9,0.6,-65,90.1,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143273 N,West,116.735180 W,Above Sea Level,1574.8 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8365,DJI Meta Data,image/jpeg,1574.83,26.7,0,90.1,-65,0.6,89.9,-11.2,0,5,-0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),281375,4870223,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143273 N, 116.735180 W",4000x3000,"(Binary data 281375 bytes, use -b option to extract)",12,5.5,1/1142,"(Binary data 8365 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.1,DCIM,DJI_0804.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0805_offnadir65.jpg,10.49,dji_0805_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.0 MB,2021:04:29 15:15:25-06:00,2022:03:06 01:00:43-07:00,2021:08:24 22:15:42-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0805.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:23,Centered,1/1117,2.8,Program AE,100,230,2021:04:29 14:15:00,2021:04:29 14:15:00,"-, Cr, Cb, Y",3.246005333,1/1117,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,5,-0.1,-11.3,89.8,1.7,-65,90.1,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143273 N,West,116.734994 W,Above Sea Level,1575.3 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8075,DJI Meta Data,image/jpeg,1575.33,27.2,0,90.1,-65,1.7,89.8,-11.3,0,5,-0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),269452,4927403,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143273 N, 116.734994 W",4000x3000,"(Binary data 269452 bytes, use -b option to extract)",12,5.5,1/1117,"(Binary data 8075 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.1,DCIM,DJI_0805.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0806_offnadir65.jpg,10.49,dji_0806_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.8 MB,2021:04:29 15:15:29-06:00,2022:03:05 23:57:37-07:00,2021:08:24 22:15:43-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0806.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:15:27,Centered,1/1225,2.8,Program AE,100,230,2021:04:29 14:15:06,2021:04:29 14:15:06,"-, Cr, Cb, Y",3.132956,1/1224,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0.1,0,0,-8.4,-1,12.3,-65,7.8,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143272 N,West,116.734879 W,Above Sea Level,1575.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8195,DJI Meta Data,image/jpeg,1575.63,27.5,0,7.8,-65,12.3,-1,-8.4,0.1,0,0,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),278380,4757949,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143272 N, 116.734879 W",4000x3000,"(Binary data 278380 bytes, use -b option to extract)",12,5.5,1/1225,"(Binary data 8195 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.2,DCIM,DJI_0806.JPG
